N do Patrimonio,Descricao do Bem,Quantidade,Localizacao,N Nota Fiscal,Data de Aquisicao,Data  de  Saida,Fornecedor,Valor R$,Grau de Depreciacao
0567,Carrinho Auxiliar com 3 Bandejas Plasticas,1,Sala Corte de Cabelo,Doacao,5/22/2008,,Doacao,R$ 158.00,A - otimo
0568,Lavatorio de Cabelereira,1,Sala Corte de Cabelo,Doacao,,,Doacao,R$ 278.00,C-Regular
0569,Cadeira para Recepcao Hobjeto,1,Sala Corte de Cabelo,Doacao,,,Doacao,R$ 45.00,C-Regular
0570,Cadeira para Recepcao Hobjeto,1,Sala Corte de Cabelo,Doacao,,,Doacao,R$ 45.00,C-Regular
0571,Cadeira Azul  A400x400E460x420,1,Sala Corte de Cabelo,1637,5/21/2008,,Artmoveis C. da Mota Maciel,R$ 289.00,A - otimo
0572,Cadeira Azul  A400x400E460x420,1,Sala Corte de Cabelo,1637,5/21/2008,,Artmoveis C. da Mota Maciel,R$ 289.00,A - otimo
0573,Maca Diva,1,Sala Corte de Cabelo,,,,,R$ 539.00,B - Bom
0574,Lavatorio Portatil de Cuba Movel e Ajuste de Altura,1,Sala Corte de Cabelo,,,,,R$ 398.00,A - otimo
0575,Estante Plastica com 4 prateleiras,1,Sala Corte de Cabelo,,,,,R$ 199.00,A - otimo
0576,Armario de Madeira 2 portas 90 x 160 x 44,1,Sala Corte de Cabelo,,,,,R$ 169.00,B - Bom
0577,Gaveteiro Medio com 3 Cavetas 1 Baixa e 2 Altas,1,Sala Corte de Cabelo,,,,,R$ 137.00,A - otimo
0578,Gaveteiro Medio com 3 Cavetas 1 Baixa e 2 Altas,1,Sala Corte de Cabelo,,,,,R$ 137.00,A - otimo
0579,Nicho Quadrupo de Madeira 70 x 53 x 17,1,Sala Corte de Cabelo,,,,,R$ 240.00,A - otimo
0580,Meu Movel de Madeira Modulo Sintonia 30 x 46 x 30,1,Sala Corte de Cabelo,,,,,R$ 143.00,B - Bom
0581,Meu Movel de Madeira Modulo Sintonia 46 x 56 x 30,1,Sala Corte de Cabelo,,,,,R$ 143.00,B - Bom
0582,Meu Movel de Madeira Modulo Sintonia 66 x 66 x 30,1,Sala Corte de Cabelo,,,,,R$ 177.00,B - Bom
0583,Cesto de Lixo Marfinite modelo H40,1,Sala Corte de Cabelo,,,,,R$ 72.90,B - Bom
0584,Ventilador Mondial 3 pas 30cm,1,Sala Corte de Cabelo,,,,,R$ 149.00,B - Bom
0585,Quadro Branco Souza  150 x 120 Ref 5106,1,Sala Corte de Cabelo,,,,,R$ 138.00,B - Bom
0586,Espelho 50 x 62,1,Sala Corte de Cabelo,,,,,R$ 89.00,B - Bom
0587,Espelho 30 x 99,1,Sala Corte de Cabelo,,,,,R$ 69.00,B - Bom
0588,Espelho 24 x 65,1,Sala Corte de Cabelo,,,,,R$ 59.00,B - Bom
0589,Espelho 24 x 76,1,Sala Corte de Cabelo,,,,,R$ 59.00,B - Bom
0590,Prateleira Madeira 25 x 60,1,Sala Corte de Cabelo,,,,,R$ 130.00,A - otimo
0591,Prateleira Madeira 25 x 60,1,Sala Corte de Cabelo,,,,,R$ 130.00,A - otimo
0592,Prateleira Madeira 25 x 60,1,Sala Corte de Cabelo,,,,,R$ 130.00,A - otimo
0593,Prateleira Madeira 25 x 80,1,Sala Corte de Cabelo,,,,,R$ 150.00,A - otimo
0594,Ventilador de Teto Arge,1,Sala Corte de Cabelo,,,,,R$ 160.00,A - otimo
0595,Porta casaco Cabideiro Madeira Verniz,1,Sala Corte de Cabelo,,,,,R$ 160.00,A - otimo
0596,Espelho 24 x 76,1,Sala Corte de Cabelo,805,10/21/2008,,Dom Bosco,R$ 480.00,A - otimo
0597,Cesto de Lixo Marfinite com Tampa,1,Sala Corte de Cabelo,51751,3/16/2009,,Casa & Construcao,R$ 24.90,A - otimo
0598,Armario de Madeira Baixo com Rodas 4 portas 210 x 60 x 60 ,1,Studio,,8/29/2014,,,R$ 878.00,A - otimo
0599,Poltrona Executiva Fixa Creme Martiflex,1,Studio,,8/29/2014,,,R$ 124.00,A - otimo
0600,Cadeira secretaria creme Martiflex,1,Studio,,8/29/2014,,,R$ 99.00,A - otimo
0601,Pedestal Grande,1,Studio,,8/29/2014,,Audio Brasil,R$ 145.00,A - otimo
0602,Pedestal Grande,1,Studio,,8/29/2014,,Audio Brasil,R$ 145.00,A - otimo
0603,Pedestal Grande,1,Studio,,8/29/2014,,Audio Brasil,R$ 145.00,A - otimo
0604,Pedestal Grande,1,Studio,,8/29/2014,,Audio Brasil,R$ 145.00,A - otimo
0605,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0606,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0607,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0608,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0609,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0610,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0611,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0612,Pedestal Pequeno,1,Studio,,8/29/2014,,Audio Brasil,R$ 153.00,A - otimo
0613,Caixa Amplificada BA 115HP P Baixo ,1,Studio,,8/29/2014,,Audio Brasil,R$ 4590.00,A - otimo
0614,Caixa Amplificada Line 6 para Guitar,1,Studio,,8/29/2014,,Audio Brasil,R$ 3600.00,A - otimo
0615,Bateria 5 peças + 3 suporte,1,Studio,,8/29/2014,,Audio Brasil,R$ 4700.00,A - otimo
,Painel 24 furos,1,Studio,,8/29/2014,,Audio Brasil,R$ 80.00,A - otimo
,Microfone D112,1,Studio,,8/29/2014,,Audio Brasil,R$ 1250.00,A - otimo
,Painel 16 furos,1,Studio,,8/29/2014,,Audio Brasil,R$ 70.00,A - otimo
,Headfones K414P,14,Studio,,8/29/2014,,Audio Brasil,R$ 3220.00,A - otimo
0616,Direct Box Eam pn= M3P,1,Studio,,8/29/2014,,Audio Brasil,R$ 230.00,A - otimo
0617,Direct Box Eam pn= M3P,1,Studio,,8/29/2014,,Audio Brasil,R$ 230.00,A - otimo
0618,Direct Box Eam pn= M3P,1,Studio,,8/29/2014,,Audio Brasil,R$ 230.00,A - otimo
0668,Direct Box Eam pn= M3P,1,Studio Pascom,,8/29/2014,,Audio Brasil,R$ 230.00,A - otimo
0619,Direct Box Eam pn= M3P,1,Studio,,8/29/2014,,Audio Brasil,R$ 230.00,A - otimo
0620,Console Digital Soundcraft II,1,Studio,,8/29/2014,,Audio Brasil,R$ 12500.00,A - otimo
0621,Power Play Ha 800,1,Studio,,8/29/2014,,Audio Brasil,R$ 860.00,A - otimo
0622,Power Play Ha 800,1,Studio,,8/29/2014,,Audio Brasil,R$ 860.00,A - otimo
0623,Pentacustica,1,Studio,,8/29/2014,,Audio Brasil,R$ 1780.00,A - otimo
0624,Monitor de Referencia ADAM F7,1,Studio,,8/29/2014,,Audio Brasil,R$ 2370.00,A - otimo
0625,Monitor de Referencia ADAM F7,1,Studio,,8/29/2014,,Audio Brasil,R$ 2370.00,A - otimo
0626,Sub Woofer ADAM Sub 8,1,Studio,,8/29/2014,,Audio Brasil,R$ 3600.00,A - otimo
0627,Micro Imac,1,Studio,,8/29/2014,,Audio Brasil,R$ 0.00,A - otimo
0628,Big Knob,1,Studio,,8/29/2014,,Audio Brasil,R$ 1850.00,A - otimo
0629,Teclado,1,Studio,,8/29/2014,,Audio Brasil,R$ 0.00,A - otimo
0630,Mouse,1,Studio,,8/29/2014,,Audio Brasil,R$ 0.00,A - otimo
0631,Soundcraft Multi Digital,1,Studio,,8/29/2014,,Audio Brasil,R$ 3200.00,A - otimo
0632,Caixa JBL Estudio,1,Studio,,8/29/2014,,Audio Brasil,R$ 7413.00,A - otimo
0633,Nobreak 2.3 kva,1,Studio,,8/29/2014,,Audio Brasil,R$ 0.00,A - otimo
0634,Modulo Bateria ,1,Studio,,8/29/2014,,Audio Brasil,R$ 0.00,A - otimo
,Iluminacao Console,1,Studio,,8/29/2014,,Audio Brasil,R$ 350.00,A - otimo
0635,Poltrona Executiva Fixa Creme Martiflex,1,Studio,,8/29/2014,,Audio Brasil,R$ 139.00,A - otimo
,Cabo 24 vias,10,Studio,,8/29/2014,,Audio Brasil,R$ 580.00,A - otimo
,Cabo 16 vias,10,Studio,,8/29/2014,,Audio Brasil,R$ 420.00,A - otimo
,Conectores XLR macho,48,Studio,,8/29/2014,,Audio Brasil,R$ 696.00,A - otimo
,Jack de linha com trava,14,Studio,,8/29/2014,,Audio Brasil,R$ 588.00,A - otimo
,Conectores XLR femea,58,Studio,,8/29/2014,,Audio Brasil,R$ 841.00,A - otimo
,Conectores para painel,20,Studio,,8/29/2014,,Audio Brasil,R$ 298.00,A - otimo
,Conector combo,4,Studio,,8/29/2014,,Audio Brasil,R$ 75.60,A - otimo
,Conector XLR macho de painel,16,Studio,,8/29/2014,,Audio Brasil,R$ 238.40,A - otimo
,Conector P10,12,Studio,,8/29/2014,,Audio Brasil,R$ 150.00,A - otimo
,Adaptador de P2 para P10,14,Studio,,8/29/2014,,Audio Brasil,R$ 138.60,A - otimo
,Cabo balanceado,1,Studio,,8/29/2014,,Audio Brasil,R$ 1380.00,A - otimo
,Suporte para caixa,1,Studio,,8/29/2014,,Audio Brasil,R$ 110.00,A - otimo
,Cabos e conectores,1,Studio,,8/29/2014,,Audio Brasil,R$ 3200.00,A - otimo
0636,Router TP Link 150mps,1,Studio,,8/29/2014,,Audio Brasil,R$ 0.00,A - otimo
0637,Rack para mesa som audio brazil,1,Studio,,8/29/2014,,Audio Brasil,R$ 0.00,A - otimo
0638,Banquete de Bateria,1,Studio,,8/29/2014,,Audio Brasil,R$ 158.00,A - otimo
0639,Banquete de Bateria,1,Studio,,8/29/2014,,Audio Brasil,R$ 158.00,A - otimo
0640,Ar Condicionado Springer de parede 42RNQA09S5,1,Studio,,8/29/2014,,,R$ 1900.00,A - otimo
0641,Ar Condicionado Springer de parede 42RNQA18S5,1,Studio,,8/29/2014,,,R$ 1900.00,A - otimo
0642,Ar Condicionado Springer de parede 42RNQA18S5,1,Studio,,8/29/2014,,,R$ 1900.00,A - otimo
0643,Cesto de Lixo Marfinite com Tampa,1,Studio,,8/29/2014,,,R$ 75.00,A - otimo
0644,Ar condicionado controle RG52B/BGE,1,Studio,,8/29/2014,,,R$ 0.00,A - otimo
0645,Auto Trafo Universal 2000W Artlux,1,Studio,,8/29/2014,,Audio Brasil,R$ 112.00,A - otimo
0646,Extensao Multilaser com 6 tomadas WI 201,,Studio,,8/29/2014,,Audio Brasil,R$ 25.00,A - otimo
,Baqueta,2,Studio,,8/29/2014,,Audio Brasil,R$ 138.00,A - otimo
,Chave de Afinacao Bateria,1,Studio,,8/29/2014,,Audio Brasil,R$ 60.00,A - otimo
,Perception 420 (maleta) Bateria,1,Studio,,8/29/2014,,Audio Brasil,R$ 1400.00,A - otimo
,Headfone para Mixagem K 171 MKII,1,Studio,,8/29/2014,,Audio Brasil,R$ 625.00,A - otimo
,,4,Studio,,8/29/2014,,Audio Brasil,R$ 2100.00,A - otimo
,Perception micro para chimbal,5,Studio,,8/29/2014,,Audio Brasil,R$ 1600.00,A - otimo
,Perception 170,5,Studio,,8/29/2014,,Audio Brasil,R$ 2100.00,A - otimo
,Perception micro para tambores,1,Studio,,8/29/2014,,Audio Brasil,R$ 1250.00,A - otimo
,Perception micro para bumbo,1,Studio,8,2/2/2015,,Leandro Teixeira Santos,R$ 215.00,A - otimo
0647,Tapete de Bateria,1,Informatica,,,,,R$ 229.00,B - Bom
0648,Carteira Marfinite,1,Sala1 4ºA Manicure,,,,,R$ 112.00,B - Bom
0649,Gaveteiro Medio com 3 Cavetas Altas,1,Sala1 4ºA Manicure,,,,,R$ 205.00,B - Bom
0650,Cesto de Lixo Marfinite modelo H40,1,Sala1 4ºA Manicure,,,,,R$ 72.90,B - Bom
0651,Cadeiras Universitaria estofada azul,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0652,Cadeiras Universitaria estofada azul,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0653,Cadeiras Universitaria estofada azul,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0654,Cadeiras Universitaria estofada azul,1,Sala1 4ºA Manicure,,,,,R$ 280.00,B - Bom
0655,Prateleira Cubos e Nichos com Portas 6 cubos,1,Sala1 4ºA Manicure,,,,,R$ 69.00,B - Bom
0656,Cadeira Estofada Azul com Porta Livros,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0657,Cadeira Estofada Azul com Porta Livros,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0658,Cadeira Estofada Azul com Porta Livros,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0659,Cadeira Estofada Azul com Porta Livros,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0660,Cadeira secretaria Preta Tarso,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0661,Cadeira Plastica Goyana 4144A,1,Sala1 4ºA Manicure,,,,,R$ 110.00,B - Bom
0662,Cadeira Plastica Goyana 4144A,1,Sala1 4ºA Manicure,,,,,R$ 47.00,B - Bom
0663,Banquinho de Madeira,1,Sala1 4ºA Manicure,,,,,R$ 160.00,B - Bom
0664,Cirandinha Manicure ST,1,Sala1 4ºA Manicure,,,,,R$ 160.00,B - Bom
0665,Cirandinha Manicure ST,1,Sala1 4ºA Manicure,,,,,R$ 35.00,B - Bom
0666,Tripe,1,Sala1 4ºA Manicure,,,,,R$ 55.00,B - Bom
0667,Banqueta ,1,Sala1 4ºA Manicure,,,,,R$ 11.00,B - Bom
0669,Lava Pes de Manicure,1,Sala1 4ºA Manicure, ,,, ,R$ 13.99,B - Bom
0670,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0671,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0672,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0673,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0674,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0675,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0676,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0677,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0678,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1750.00,A - otimo
0679,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1828.58,A - otimo
0680,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1828.58,A - otimo
0681,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1828.58,A - otimo
0682,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1828.58,A - otimo
0683,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1828.58,A - otimo
0684,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 2152.92,A - otimo
0685,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 2152.92,A - otimo
0686,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 2152.92,A - otimo
0687,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 2152.92,A - otimo
0688,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 2152.92,A - otimo
0689,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 2152.92,A - otimo
0690,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1845.35,A - otimo
0691,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1845.35,A - otimo
0692,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1845.35,A - otimo
0693,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1845.35,A - otimo
0694,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1845.35,A - otimo
0695,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1845.35,A - otimo
0696,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 1845.35,A - otimo
0697,HP oMNI 120 PC Modelo 120-1000BR,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0698,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0699,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0700,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0701,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0702,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0703,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0704,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0705,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0706,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0707,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0708,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0709,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0710,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0711,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0712,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0713,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0714,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0715,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0716,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0717,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0718,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0719,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0720,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0721,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0722,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0723,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0724,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0725,Adaptador HP CA/CC Modelo PPP016L-E,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0726,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0727,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0728,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0729,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0730,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0731,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0732,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0733,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0734,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0735,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0736,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0737,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0738,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0739,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0740,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0741,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0742,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0743,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0744,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0745,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0746,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0747,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0748,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0749,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0750,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0751,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0752,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0753,Kit Teclado e Mouse HP Modelo KG-1061,1,Informatica,Contrato 8870,,,JR Informatica,R$ 0.00,A - otimo
0754,Bancada para 6 computador 5500 x 600,1,Informatica,157,6/11/2012,,Marcenaria Panorama,R$ 1666.67,A - otimo
0755,Bancada para 6 computador 5500 x 601,1,Informatica,157,6/11/2012,,Marcenaria Panorama,R$ 1666.67,A - otimo
0756,Bancada para 6 computador 5500 x 602,1,Informatica,157,6/11/2012,,Marcenaria Panorama,R$ 1666.67,A - otimo
0757,Bancada para 5 computador 4500 x 60,1,Informatica,157,6/11/2012,,Marcenaria Panorama,R$ 1666.67,A - otimo
0758,Bancada para 5 computador 4500 x 61,1,Informatica,157,6/11/2012,,Marcenaria Panorama,R$ 1666.67,A - otimo
0759,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0760,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0761,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0762,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0763,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0764,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0765,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0766,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0767,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0768,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0769,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0770,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0771,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
